ACK/KA/RERA/1265/345/PR/210204/004593,ACK/KA/RERA/1265/345/PR/210204/004593,PRM/KA/RERA/1265/345/PR/210208/003879,Construction of 400 DUs at Bangarapete,karanataka slum development board ;
ACK/KA/RERA/1265/339/PR/210204/004592,ACK/KA/RERA/1265/339/PR/210204/004592,PRM/KA/RERA/1265/339/PR/210208/003876,Construction of 843 DU&#039;s at KGF,Karnataka Slum Development Board;
ACK/KA/RERA/1270/306/PR/210204/004591,ACK/KA/RERA/1270/306/PR/210204/004591,PRM/KA/RERA/1270/306/PR/210208/003888,504 dus magadi,karnataka slum devolpment board;
ACK/KA/RERA/1270/300/PR/210204/004590,ACK/KA/RERA/1270/300/PR/210204/004590,PRM/KA/RERA/1270/300/PR/210208/003881,Construction of 1450DUs at Channapatna,Assistant Executive Engineer;
ACK/KA/RERA/1270/305/PR/210204/004589,ACK/KA/RERA/1270/305/PR/210204/004589,PRM/KA/RERA/1270/305/PR/210208/003884,kanakapura1881,karnataka slum devolpment board;
ACK/KA/RERA/1270/302/PR/210204/004588,ACK/KA/RERA/1270/302/PR/210204/004588,PRM/KA/RERA/1270/302/PR/210208/003885,Construction of 1530 GF Ramanagara,KARNATAKA SLUM DEVELOPMENT BOARD;
ACK/KA/RERA/1265/343/PR/210204/004587,ACK/KA/RERA/1265/343/PR/210204/004587,PRM/KA/RERA/1265/343/PR/210208/003877,Construction of 500 DU&#039;s at Mulabagilu,Karnataka slum development board ;
ACK/KA/RERA/1265/341/PR/210204/004586,ACK/KA/RERA/1265/341/PR/210204/004586,PRM/KA/RERA/1265/341/PR/210208/003853,Construction of 600 Houses at Srinivasapura,Karnataka Slum Development Board;
ACK/KA/RERA/1257/334/PR/210203/004585,ACK/KA/RERA/1257/334/PR/210203/004585,PRM/KA/RERA/1257/334/PR/210219/003933,Somayaji Kalpavruksha,Somayaji Estates Private Limited;
ACK/KA/RERA/1248/440/PR/210203/004584,ACK/KA/RERA/1248/440/PR/210203/004584,PRM/KA/RERA/1248/440/PR/210219/003931,SUNCITY - 3,ASHOK KUMAR AND SONS HUF;
ACK/KA/RERA/1259/410/PR/210202/004583,ACK/KA/RERA/1259/410/PR/210202/004583,PRM/KA/RERA/1259/410/PR/210302/003979,PEARL ENCLAVE,GREENVIEW ENGINEERS AND CONTRACTORS;
ACK/KA/RERA/1251/446/PR/210202/004582,ACK/KA/RERA/1251/446/PR/210202/004582,PRM/KA/RERA/1251/446/PR/210928/004305,Surya Humming Bird,Surya Projects;
ACK/KA/RERA/1251/446/PR/210201/004581,ACK/KA/RERA/1251/446/PR/210201/004581,PRM/KA/RERA/1251/446/PR/210302/003980,KUMAR PROSPERA,Kumar Properties Pvt Ltd;
ACK/KA/RERA/1251/446/PR/210201/004580,ACK/KA/RERA/1251/446/PR/210201/004580,PRM/KA/RERA/1251/446/PR/210312/004010,VAISHNO EXCELLENCY,VAISHNO VENTURES;
ACK/KA/RERA/1253/286/PR/210201/004579,ACK/KA/RERA/1253/286/PR/210201/004579,PRM/KA/RERA/1253/286/PR/210312/004009,H.S.V. Layout,Mr Harisha and Mr Ambrish;
ACK/KA/RERA/1250/304/PR/210201/004578,ACK/KA/RERA/1250/304/PR/210201/004578,PRM/KA/RERA/1250/304/PR/210319/004025,TRIFECTA VERDE EN RESPLANDOR PHASE 1,TRIFECTA PROJECTS PVT LTD;
ACK/KA/RERA/1257/334/PR/210130/004577,ACK/KA/RERA/1257/334/PR/210130/004577,PRM/KA/RERA/1257/334/PR/210323/004055,WALKIN BUILDERS  DEVELOPERS LOUANN PLAZA,NAVEEN D PAULA;
ACK/KA/RERA/1251/446/PR/210130/004576,ACK/KA/RERA/1251/446/PR/210130/004576,PRM/KA/RERA/1251/446/PR/210216/003910,GLORIOUS A2,LEWIS INFRASTRUCTURE AND PROJECTS;
ACK/KA/RERA/1263/419/PR/210129/004575,ACK/KA/RERA/1263/419/PR/210129/004575,PRM/KA/RERA/1263/419/PR/210312/004008,NIJANAND LAYOUT,Sharan Developers Kalaburagi;
ACK/KA/RERA/1263/419/PR/210129/004574,ACK/KA/RERA/1263/419/PR/210129/004574,PRM/KA/RERA/1263/419/PR/210219/003932,OMKAR RESIDENCY,Diamond Group of Construction ;
ACK/KA/RERA/1261/315/PR/210129/004573,ACK/KA/RERA/1261/315/PR/210129/004573,PRM/KA/RERA/1261/315/PR/210813/004260,siddharthanagar,RAMANI S;
ACK/KA/RERA/1271/486/PR/210129/004572,ACK/KA/RERA/1271/486/PR/210129/004572,,RADHA KRISHNA LAYOUT,SHIVARAJA G T;
ACK/KA/RERA/1253/286/PR/210128/004571,ACK/KA/RERA/1253/286/PR/210128/004571,PRM/KA/RERA/1253/286/PR/220118/004639,SHRUTHI  LAYOUT,Mr Santhosh A  ;
ACK/KA/RERA/1251/472/PR/210128/004570,ACK/KA/RERA/1251/472/PR/210128/004570,PRM/KA/RERA/1251/472/PR/210219/003930,AVANT GARDE ONE,GOTTUMUKKALA SRINIVASA VARMA;
ACK/KA/RERA/1256/328/PR/210128/004569,ACK/KA/RERA/1256/328/PR/210128/004569,PRM/KA/RERA/1256/328/PR/210208/003867,CONSTRUCTION OF 1127 GF UNITS IN CHALLAKERE TOWN,KSDB;
ACK/KA/RERA/1256/330/PR/210128/004568,ACK/KA/RERA/1256/330/PR/210128/004568,PRM/KA/RERA/1256/330/PR/210208/003821,CONSTRUCTION OF 327 GF UNITS IN HOLALKERE TOWN,KSDB;
ACK/KA/RERA/1249/371/PR/210128/004567,ACK/KA/RERA/1249/371/PR/210128/004567,PRM/KA/RERA/1249/371/PR/210208/003824,PMAY-HFA U,KARNATAKA SLUM DEVELOPMENT BOARD;
ACK/KA/RERA/1247/466/PR/210128/004566,ACK/KA/RERA/1247/466/PR/210128/004566,PRM/KA/RERA/1247/466/PR/210208/003825,PMAY HFA U,Karnataka Slum Development Board;
ACK/KA/RERA/1258/407/PR/210128/004565,ACK/KA/RERA/1258/407/PR/210128/004565,PRM/KA/RERA/1258/407/PR/210208/003822,CONSTRUCTION OF 253 GF UNITS IN HARAPANAHALLI,KSDB;
ACK/KA/RERA/1266/390/PR/210128/004564,ACK/KA/RERA/1266/390/PR/210128/004564,PRM/KA/RERA/1266/390/PR/210208/003816,PMAY-HFA,Karnataka Slum Development Board ;
ACK/KA/RERA/1261/482/PR/210128/004563,ACK/KA/RERA/1261/482/PR/210128/004563,PRM/KA/RERA/1261/482/PR/210208/003812,Construction of 327 GF Units  including infrast,karnataka Slum Development Board;
ACK/KA/RERA/1267/484/PR/210128/004562,ACK/KA/RERA/1267/484/PR/210128/004562,PRM/KA/RERA/1267/484/PR/210225/003947,Construction of 500 GF UNITS,Karnataka Slum Development Board;
ACK/KA/RERA/1267/484/PR/210128/004561,ACK/KA/RERA/1267/484/PR/210128/004561,PRM/KA/RERA/1267/484/PR/210312/004000,construction of 500 GF houses,Karnataka slum Development board;
ACK/KA/RERA/1249/365/PR/210128/004560,ACK/KA/RERA/1249/365/PR/210128/004560,PRM/KA/RERA/1249/365/PR/210208/003823,PMAY-HFA U,KARNATAKA SLUM DEVELOPMENT BOARD;
ACK/KA/RERA/1258/406/PR/210128/004559,ACK/KA/RERA/1258/406/PR/210128/004559,PRM/KA/RERA/1258/406/PR/210208/003818,CONSTRUCTION OF 295 GF UNITS IN CHANNAGIRI TOWN,KSDB;
ACK/KA/RERA/1258/409/PR/210128/004558,ACK/KA/RERA/1258/409/PR/210128/004558,PRM/KA/RERA/1258/409/PR/210208/003820,CONSTRUCTION OF 207 GF UNITS IN JAGALUR TOWN,KSDB;
ACK/KA/RERA/1272/401/PR/210128/004557,ACK/KA/RERA/1272/401/PR/210128/004557,PRM/KA/RERA/1272/401/PR/210208/003819,Construction of 450 G.F Du&#039;s Including Infrastr,Karnataka Slum Development Board;
ACK/KA/RERA/1248/445/PR/210128/004556,ACK/KA/RERA/1248/445/PR/210128/004556,PRM/KA/RERA/1248/445/PR/210208/003815,Tekkalakote 268 Du&#039;s,Karnataka slum development Board;
ACK/KA/RERA/1248/440/PR/210128/004555,ACK/KA/RERA/1248/440/PR/210128/004555,PRM/KA/RERA/1248/440/PR/210219/003929,SIDDESHWARA BADAVANE 3RD STAGE,VISHWANATH C  HIREMATH;
ACK/KA/RERA/1253/475/PR/210127/004554,ACK/KA/RERA/1253/475/PR/210127/004554,PRM/KA/RERA/1253/475/PR/210302/003962,MAHAVEERA DIVINE CITY,R S Vardhamanaiah;
ACK/KA/RERA/1249/367/PR/210127/004553,ACK/KA/RERA/1249/367/PR/210127/004553,,SIDDHI SAI LAYOUT,SHRENIK MAHAVEER CHOUGALE;
ACK/KA/RERA/1251/309/PR/210127/004552,ACK/KA/RERA/1251/309/PR/210127/004552,PRM/KA/RERA/1251/309/PR/210216/003909,Feldspar at Brigade El Dorado,Brigade Tetrarch Private Limited;
ACK/KA/RERA/1258/405/PR/210127/004551,ACK/KA/RERA/1258/405/PR/210127/004551,PRM/KA/RERA/1258/405/PR/210208/003817,Construction of 801GF DUs in Harihara town,karnataka Slum Development Board;
ACK/KA/RERA/1253/286/PR/210127/004550,ACK/KA/RERA/1253/286/PR/210127/004550,PRM/KA/RERA/1253/286/PR/210302/003976,Beereshwara Layout,Suvarnamma;
ACK/KA/RERA/1248/469/PR/210127/004549,ACK/KA/RERA/1248/469/PR/210127/004549,PRM/KA/RERA/1248/469/PR/210208/003813,Ballari 1613 Du&#039;s,Karnataka Slum Development Board;
ACK/KA/RERA/1248/440/PR/210127/004548,ACK/KA/RERA/1248/440/PR/210127/004548,PRM/KA/RERA/1248/440/PR/210208/003814,Kamalapura 491 Du&#039;s,Karnataka slum development board;
ACK/KA/RERA/1248/440/PR/210126/004547,ACK/KA/RERA/1248/440/PR/210126/004547,PRM/KA/RERA/1248/440/PR/210302/003978,V Sadashiva Layout Phase-2,V S DEVAKI ;
ACK/KA/RERA/1268/378/PR/210126/004546,ACK/KA/RERA/1268/378/PR/210126/004546,PRM/KA/RERA/1268/378/PR/210302/003977,NANDI ASSOCIATES,Nandi Associates;
ACK/KA/RERA/1250/303/PR/210125/004545,ACK/KA/RERA/1250/303/PR/210125/004545,PRM/KA/RERA/1250/303/PR/210312/004003,PSR Nandanam,PSR Builders and Developers;
ACK/KA/RERA/1251/446/PR/210125/004544,ACK/KA/RERA/1251/446/PR/210125/004544,PRM/KA/RERA/1251/446/PR/210219/003941,2getherments Hoodi,Togetherments Infra Pvt Ltd;
ACK/KA/RERA/1251/446/PR/210125/004543,ACK/KA/RERA/1251/446/PR/210125/004543,,ADVAITH ELANZA,N GOPINATH AND MANJUNATH G M;
ACK/KA/RERA/1257/333/PR/210125/004542,ACK/KA/RERA/1257/333/PR/210125/004542,,SINDHU ENCLAVE,ACE DEVELOPERS;
ACK/KA/RERA/1249/447/PR/210125/004541,ACK/KA/RERA/1249/447/PR/210125/004541,PRM/KA/RERA/1249/447/PR/210312/004007,BASAVLEELA HOMES,Home Square Group Club Road Project;
ACK/KA/RERA/1248/440/PR/210125/004540,ACK/KA/RERA/1248/440/PR/210125/004540,PRM/KA/RERA/1248/440/PR/210831/004290,SILVER PARK -2,BHARAT KUMAR JAIN;
ACK/KA/RERA/1249/447/PR/210124/004539,ACK/KA/RERA/1249/447/PR/210124/004539,PRM/KA/RERA/1249/447/PR/210312/004006,Siddhii Homess,Siddhii Homess;
ACK/KA/RERA/1251/446/PR/210122/004538,ACK/KA/RERA/1251/446/PR/210122/004538,PRM/KA/RERA/1251/446/PR/210302/003975,GREEN HOME ANEES ENCLAVE,GREEN HOME VENTURES;
ACK/KA/RERA/1251/309/PR/210122/004537,ACK/KA/RERA/1251/309/PR/210122/004537,,SLV ICON,SLV DEVELOPERS PRIVATE LIMITED;
ACK/KA/RERA/1271/486/PR/210122/004536,ACK/KA/RERA/1271/486/PR/210122/004536,,T N S LAYOUT,SARASWATHI;
ACK/KA/RERA/1271/486/PR/210122/004535,ACK/KA/RERA/1271/486/PR/210122/004535,PRM/KA/RERA/1271/486/PR/210319/004030,MAHALAKSHMI LAYOUT,LAKSHMI P;
ACK/KA/RERA/1268/378/PR/210122/004534,ACK/KA/RERA/1268/378/PR/210122/004534,,MAHENDRA ENCLAVE,SHIVAPPA;
ACK/KA/RERA/1249/447/PR/210121/004533,ACK/KA/RERA/1249/447/PR/210121/004533,PRM/KA/RERA/1249/447/PR/210302/003969,nandi Homes,Ajay C Pujar Proprietor Rohan Constructions;
ACK/KA/RERA/1256/332/PR/210121/004532,ACK/KA/RERA/1256/332/PR/210121/004532,PRM/KA/RERA/1256/332/PR/210219/003928,Guru Colony,V T Ramesh;
ACK/KA/RERA/1259/479/PR/210121/004531,ACK/KA/RERA/1259/479/PR/210121/004531,PRM/KA/RERA/1259/479/PR/210219/003927,NEELGUND EKTA 5,Neelgund Developers AND Builders Pvt Ltd;
ACK/KA/RERA/1271/486/PR/210121/004530,ACK/KA/RERA/1271/486/PR/210121/004530,PRM/KA/RERA/1271/486/PR/210804/004211,MANSOOR ULLA KHAN,MANSOOR ULLA KHAN;
ACK/KA/RERA/1248/440/PR/210121/004529,ACK/KA/RERA/1248/440/PR/210121/004529,PRM/KA/RERA/1248/440/PR/220209/004677,SILVER PARK -1,BHARAT KUMAR JAIN;
ACK/KA/RERA/1259/479/PR/210120/004528,ACK/KA/RERA/1259/479/PR/210120/004528,PRM/KA/RERA/1259/479/PR/210208/003889,NEELGUND ORION 4,Neelgund Developers and Builders Pvt Ltd;
ACK/KA/RERA/1259/479/PR/210120/004527,ACK/KA/RERA/1259/479/PR/210120/004527,PRM/KA/RERA/1259/479/PR/210208/003890,NEELGUND EKTA 4,Neelgund Developers and Builders Pvt Ltd;
ACK/KA/RERA/1271/486/PR/210120/004526,ACK/KA/RERA/1271/486/PR/210120/004526,,Yasharaj s v,Yasharaj S V;
ACK/KA/RERA/1260/481/PR/210120/004525,ACK/KA/RERA/1260/481/PR/210120/004525,,PMAY-HFA,Karnatak Slum Development Board;
ACK/KA/RERA/1257/478/PR/210119/004524,ACK/KA/RERA/1257/478/PR/210119/004524,PRM/KA/RERA/1257/478/PR/210208/003882,FORTUNE HIGHWAY-2,FORTUNE PROMOTERS;
ACK/KA/RERA/1257/334/PR/210118/004523,ACK/KA/RERA/1257/334/PR/210118/004523,PRM/KA/RERA/1257/334/PR/210302/003972,ARFA MIRAGE TOWERS,PADIL AHMAD NAUSHAD;
ACK/KA/RERA/1268/378/PR/210118/004522,ACK/KA/RERA/1268/378/PR/210118/004522,PRM/KA/RERA/1268/378/PR/210130/003811,SRI CHAMUNDESHWARI LAYOUT,UTTAMCHAND BHATEWARE;
ACK/KA/RERA/1268/378/PR/210118/004521,ACK/KA/RERA/1268/378/PR/210118/004521,PRM/KA/RERA/1268/378/PR/210401/004089,MERAKI,M K INFRA HOLDINGS PRIVATE LIMITED;
ACK/KA/RERA/1268/378/PR/210118/004520,ACK/KA/RERA/1268/378/PR/210118/004520,,NEST HOME,MDGO and OEHC Society;
ACK/KA/RERA/1250/304/PR/210118/004519,ACK/KA/RERA/1250/304/PR/210118/004519,PRM/KA/RERA/1250/304/PR/210302/003970,VR DREAM CITY,V R BUILDERS AND DEVELOPERS;
ACK/KA/RERA/1248/440/PR/210118/004518,ACK/KA/RERA/1248/440/PR/210118/004518,PRM/KA/RERA/1248/440/PR/210302/003974,V Sadashiva Layout Phase-3,M N Dhanalaxmi ;
ACK/KA/RERA/1271/486/PR/210117/004517,ACK/KA/RERA/1271/486/PR/210117/004517,,ABDUL WAHID PASHA,Abdul wahid pasha;
ACK/KA/RERA/1267/375/PR/210116/004516,ACK/KA/RERA/1267/375/PR/210116/004516,PRM/KA/RERA/1267/375/PR/210302/003973,SHARADINDU STAGE IV,SREE SENIOR HOMES;
ACK/KA/RERA/1251/310/PR/210116/004515,ACK/KA/RERA/1251/310/PR/210116/004515,PRM/KA/RERA/1251/310/PR/210312/004004,COMFORT LALBAGH RESIDENCY,M R COMFORT;
TOR/ACK/KA/RERA/1268/378/PR/210116/004514,TOR/ACK/KA/RERA/1268/378/PR/210116/004514,,VAJAMANGALA MYSORE,BANK OFFICERS AND OFFICIALS WELFARE ASSOCIATION ;
ACK/KA/RERA/1251/308/PR/210115/004513,ACK/KA/RERA/1251/308/PR/210115/004513,PRM/KA/RERA/1251/308/PR/210208/003878,Geown Oasis Phase-2,Geown Casper Properties Private Limited;
ACK/KA/RERA/1268/378/PR/210115/004512,ACK/KA/RERA/1268/378/PR/210115/004512,PRM/KA/RERA/1268/378/PR/210312/004005,Alliance Serene,NADEEM AHMED SHARIFF;
ACK/KA/RERA/1268/378/PR/210115/004511,ACK/KA/RERA/1268/378/PR/210115/004511,PRM/KA/RERA/1268/378/PR/210302/003961,KARTHIKA BADAVANE,N MANJUNATH;
ACK/KA/RERA/1268/378/PR/210115/004510,ACK/KA/RERA/1268/378/PR/210115/004510,,TULSI GARDENS,NADEEM AHMED SHARIFF;
ACK/KA/RERA/1251/310/PR/210113/004509,ACK/KA/RERA/1251/310/PR/210113/004509,PRM/KA/RERA/1251/310/PR/210810/004250,Miraya Brunton by UKN,UKN Properties Private Limited;
ACK/KA/RERA/1250/304/PR/210113/004508,ACK/KA/RERA/1250/304/PR/210113/004508,PRM/KA/RERA/1250/304/PR/210312/004001,TRIAXIS SPLENDOUR +,M s Triaxis Infra Projects;
ACK/KA/RERA/1251/446/PR/210112/004507,ACK/KA/RERA/1251/446/PR/210112/004507,PRM/KA/RERA/1251/446/PR/210219/003926,Paradise at Brigade Cornerstone Utopia,Mysore Projects Private Limited;
ACK/KA/RERA/1251/308/PR/210112/004506,ACK/KA/RERA/1251/308/PR/210112/004506,PRM/KA/RERA/1251/308/PR/210312/003996,Soul Tree - Bliss,MODERN SPAACES VENTURES;
ACK/KA/RERA/1250/303/PR/210112/004505,ACK/KA/RERA/1250/303/PR/210112/004505,PRM/KA/RERA/1250/303/PR/210130/003810,KOUSTHUBHAM,KAPI LAND MAKERS;
ACK/KA/RERA/1249/447/PR/210112/004504,ACK/KA/RERA/1249/447/PR/210112/004504,,Trinetra Residence,Panchaxshri Hiremath;
ACK/KA/RERA/1250/303/PR/210111/004503,ACK/KA/RERA/1250/303/PR/210111/004503,PRM/KA/RERA/1250/303/PR/210302/003971,CENTURY SEASONS,GEETANJALI EFFECTIVE REALTY SOLUTIONS PRIVATE LIMITED;
ACK/KA/RERA/1257/334/PR/210110/004502,ACK/KA/RERA/1257/334/PR/210110/004502,PRM/KA/RERA/1257/334/PR/210219/003920,Kalyani Kudla - G - Right,SEETHARAM DABBU SHETTY;
ACK/KA/RERA/1248/440/PR/210108/004501,ACK/KA/RERA/1248/440/PR/210108/004501,PRM/KA/RERA/1248/440/PR/210119/003797,SUNCITY-1,Mahendra Kumar G Jain;
ACK/KA/RERA/1251/310/PR/210108/004500,ACK/KA/RERA/1251/310/PR/210108/004500,PRM/KA/RERA/1251/310/PR/210405/004101,VALLABHAJAGANATH SKN,Sri Lakshmi Vallabha constructions;
ACK/KA/RERA/1249/447/PR/210107/004499,ACK/KA/RERA/1249/447/PR/210107/004499,PRM/KA/RERA/1249/447/PR/210208/003875,Samarthgad,JS NAVNIRMAN PVT LTD;
ACK/KA/RERA/1249/367/PR/210106/004498,ACK/KA/RERA/1249/367/PR/210106/004498,,ALLAUDDIN YAHYAKHAN NADAF,ALLAUDDIN;
ACK/KA/RERA/1251/446/PR/210106/004497,ACK/KA/RERA/1251/446/PR/210106/004497,PRM/KA/RERA/1251/446/PR/210130/003809,Pride Pegasus,Pride and Expert Properties Private Limited;
ACK/KA/RERA/1251/310/PR/210106/004496,ACK/KA/RERA/1251/310/PR/210106/004496,PRM/KA/RERA/1251/310/PR/210813/004259,SURAKSHA HERITAGE PARK,SAI SURAKSHA PROPERTIES;
ACK/KA/RERA/1271/486/PR/210106/004495,ACK/KA/RERA/1271/486/PR/210106/004495,PRM/KA/RERA/1271/486/PR/220209/004676,SrirampuraShivamogga,Rashi Infra;
ACK/KA/RERA/1257/334/PR/210105/004494,ACK/KA/RERA/1257/334/PR/210105/004494,PRM/KA/RERA/1257/334/PR/210319/004022,BASAVESHWARI APARTMENTS,VIJAYA CONSTRUCTIONS;
ACK/KA/RERA/1251/310/PR/210105/004493,ACK/KA/RERA/1251/310/PR/210105/004493,PRM/KA/RERA/1251/310/PR/210219/003925,R A SUKRITI,R A DEVELOPERS AND PROMOTERS;
ACK/KA/RERA/1273/318/PR/210105/004492,ACK/KA/RERA/1273/318/PR/210105/004492,,PRATHEEK PRIME,PRAFULLACHANDRA RAO  U;
ACK/KA/RERA/1274/352/PR/210105/004491,ACK/KA/RERA/1274/352/PR/210105/004491,PRM/KA/RERA/1274/352/PR/210111/003784,Nisarga Layout Phase-2,Kadamba Devcons Private Limited;
ACK/KA/RERA/1274/352/PR/210105/004490,ACK/KA/RERA/1274/352/PR/210105/004490,PRM/KA/RERA/1274/352/PR/210111/003783,Nisarga Layout Phase-1,Kadamba Devcons Private Limited;
ACK/KA/RERA/1263/419/PR/210104/004489,ACK/KA/RERA/1263/419/PR/210104/004489,PRM/KA/RERA/1263/419/PR/210928/004304,PARVATI LAYOUT,MCP INFRA SERVICES AND PRODUCTS LLP AND LAXMI C MAHANTGOL AND OTHERS;
ACK/KA/RERA/1268/378/PR/210104/004488,ACK/KA/RERA/1268/378/PR/210104/004488,PRM/KA/RERA/1268/378/PR/210212/003897,TALUR SHELTERS,RAMYA S;
ACK/KA/RERA/1248/440/PR/210103/004487,ACK/KA/RERA/1248/440/PR/210103/004487,PRM/KA/RERA/1248/440/PR/210219/003924,Shivashakthi Nagar,Bharamapaa Mulimani;
ACK/KA/RERA/1251/446/PR/210102/004486,ACK/KA/RERA/1251/446/PR/210102/004486,PRM/KA/RERA/1251/446/PR/210312/004002,DS MAX SKY SHUBHAM,DS Max Properties Private Limited;
ACK/KA/RERA/1255/326/PR/210102/004485,ACK/KA/RERA/1255/326/PR/210102/004485,,HMOS LAYOUT 2ND PHASE,H O SATHISH KUMAR;
ACK/KA/RERA/1249/447/PR/210101/004484,ACK/KA/RERA/1249/447/PR/210101/004484,PRM/KA/RERA/1249/447/PR/210130/003808,THE FORMIST COVE,FORMIST REALTY PRIVATE LIMITED;
ACK/KA/RERA/1257/334/PR/210101/004483,ACK/KA/RERA/1257/334/PR/210101/004483,PRM/KA/RERA/1257/334/PR/210219/003923,K.R.K AAYUSH,Udbhav Developers;
ACK/KA/RERA/1255/326/PR/210101/004482,ACK/KA/RERA/1255/326/PR/210101/004482,,H M O S LAYOUT 1 ST PHASE,T R NAGARAJA;
ACK/KA/RERA/1268/378/PR/210101/004481,ACK/KA/RERA/1268/378/PR/210101/004481,,MERAKI,MOHAMMED IMRAN KHAN;
ACK/KA/RERA/1251/308/PR/201231/004480,ACK/KA/RERA/1251/308/PR/201231/004480,PRM/KA/RERA/1251/308/PR/210113/003785,SILVERLANE,PIONIER GARDENIAA PHASE II;
ACK/KA/RERA/1263/419/PR/201231/004479,ACK/KA/RERA/1263/419/PR/201231/004479,PRM/KA/RERA/1263/419/PR/210208/003830,MANIYAL POPULAR ARCADE,POPULAR INFRASTRUCTURE DEVELOPERS;
ACK/KA/RERA/1251/472/PR/201231/004478,ACK/KA/RERA/1251/472/PR/201231/004478,PRM/KA/RERA/1251/472/PR/210219/003922,NEIGHBOURHOOD ELITE,NEIGHBOURHOOD PROPERTIES;
ACK/KA/RERA/1251/308/PR/201230/004477,ACK/KA/RERA/1251/308/PR/201230/004477,PRM/KA/RERA/1251/308/PR/220818/005162,LASAVI ARCADE,Ashok A Reddy;
ACK/KA/RERA/1251/446/PR/201230/004476,ACK/KA/RERA/1251/446/PR/201230/004476,PRM/KA/RERA/1251/446/PR/210208/003869,Speckles Patio,SPECKLES DEVELOPERS PRIVATE LIMITED;
ACK/KA/RERA/1268/378/PR/201230/004475,ACK/KA/RERA/1268/378/PR/201230/004475,,Prakash Enclave,Sree Gurukrupa Groups;
ACK/KA/RERA/1251/308/PR/201230/004474,ACK/KA/RERA/1251/308/PR/201230/004474,PRM/KA/RERA/1251/308/PR/210208/003868,SIRI GREEN WOODS,SIRI GROUP;
ACK/KA/RERA/1268/378/PR/201229/004473,ACK/KA/RERA/1268/378/PR/201229/004473,PRM/KA/RERA/1268/378/PR/210119/003796,J B LAYOUT,B BYRAPPA;
ACK/KA/RERA/1268/378/PR/201229/004472,ACK/KA/RERA/1268/378/PR/201229/004472,PRM/KA/RERA/1268/378/PR/210119/003794,SUMA LAYOUT,MAHALINGAM;
ACK/KA/RERA/1251/446/PR/201229/004471,ACK/KA/RERA/1251/446/PR/201229/004471,PRM/KA/RERA/1251/446/PR/210119/003795,NAVA PUSHKARA,Nava Jyothi Shelters Pvt Ltd;
ACK/KA/RERA/1251/446/PR/201228/004470,ACK/KA/RERA/1251/446/PR/201228/004470,PRM/KA/RERA/1251/446/PR/210130/003807,Sree Adithya Lotus,Sree Adithya Developers;
ACK/KA/RERA/1268/378/PR/201226/004469,ACK/KA/RERA/1268/378/PR/201226/004469,,mandeep elegance,MANOJ SHENOY M;
ACK/KA/RERA/1251/446/PR/201225/004468,ACK/KA/RERA/1251/446/PR/201225/004468,PRM/KA/RERA/1251/446/PR/210219/003921,NAVA VAIBHAVA ‘B’ and ‘C’ Block,NAVAJYOTHI CONSTRUCTIONS;
ACK/KA/RERA/1250/304/PR/201225/004467,ACK/KA/RERA/1250/304/PR/201225/004467,PRM/KA/RERA/1250/304/PR/210208/003856,Godrej Woodland,Godrej Properties Ltd;
ACK/KA/RERA/1255/477/PR/201224/004466,ACK/KA/RERA/1255/477/PR/201224/004466,,Kumar  Kawadia Arcade,Puttamma ;
ACK/KA/RERA/1248/442/PR/201224/004465,ACK/KA/RERA/1248/442/PR/201224/004465,PRM/KA/RERA/1248/442/PR/210208/003851,KAMATI LAYOUT,Mahantesh Kamati;
ACK/KA/RERA/1251/446/PR/201223/004464,ACK/KA/RERA/1251/446/PR/201223/004464,,HAPPY NEST,sai supriya ventures;
ACK/KA/RERA/1265/347/PR/201223/004463,ACK/KA/RERA/1265/347/PR/201223/004463,PRM/KA/RERA/1265/347/PR/210129/003800,SPOORTHI BOULEVARD,VISHWAJITH H;
ACK/KA/RERA/1268/378/PR/201223/004462,ACK/KA/RERA/1268/378/PR/201223/004462,PRM/KA/RERA/1268/378/PR/210302/003967,Swasti Enclave,RAVISHANKAR N ;
ACK/KA/RERA/1271/486/PR/201223/004461,ACK/KA/RERA/1271/486/PR/201223/004461,PRM/KA/RERA/1271/486/PR/210129/003805,INSPIRA CITY PHASE-II,Inspira Builders LLP;
ACK/KA/RERA/1268/378/PR/201222/004460,ACK/KA/RERA/1268/378/PR/201222/004460,PRM/KA/RERA/1268/378/PR/210208/003838,EVERNEST,Innoventure Group;
ACK/KA/RERA/1251/310/PR/201222/004459,ACK/KA/RERA/1251/310/PR/201222/004459,PRM/KA/RERA/1251/310/PR/210129/003801,PANCHSHEEL ENCLAVE,Rajarajeshware Builddcon pvt ltd;
ACK/KA/RERA/1268/378/PR/201221/004458,ACK/KA/RERA/1268/378/PR/201221/004458,PRM/KA/RERA/1268/378/PR/210111/003781,MATHRUSHREE RESIDENTIAL LAYOUT,Panish H N;
ACK/KA/RERA/1262/431/PR/201221/004457,ACK/KA/RERA/1262/431/PR/201221/004457,PRM/KA/RERA/1262/431/PR/210212/003895,KUNCHUR RESIDENCY,VASANTH KUNCHUR;
ACK/KA/RERA/1249/365/PR/201219/004456,ACK/KA/RERA/1249/365/PR/201219/004456,PRM/KA/RERA/1249/365/PR/210119/003793,SHRI MALLIKARJUN BADAVANE PHASE-II,Prakash Kambar;
